listener,listener_trial,mturk_worker,mturk_trial,level_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
2,173,164,2,3,bass drum hits,beating-of-a-drum-,bass drum hits,1,high-intensity,1,0,1,0.6
2,175,34,44,4,noisemaker,party-horn-used-a-parties,noisemaker,1,high-intensity,1,0,1,0.6
2,175,43,37,4,noisemaker,party-horn-used-a-parties,noisemaker,1,high-intensity,1,0,1,0.6
2,177,42,20,3,fireworks,?,film reel,0,high-intensity,1,0,1,0.2
2,177,245,48,3,fireworks,?,coffee machine,0,high-intensity,1,0,1,0.2
2,178,18,38,3,stream,water-falls,stream,1,low-intensity,1,1,1,0.8
2,178,192,22,3,stream,water-falls,stream,1,low-intensity,1,1,1,0.8
2,180,13,30,1,thunder,?,gavel hits,0,high-intensity,1,0,1,0.2
2,180,166,19,1,thunder,?,drinking,0,high-intensity,1,0,1,0.2
2,182,22,49,5,crowd laughing,an-audience-laughing,crowd laughing,1,high-intensity,0,0,1,0.6
2,182,214,47,5,crowd laughing,an-audience-laughing,crowd laughing,1,high-intensity,0,0,1,0.6
2,183,24,15,3,running on sand,running-on-pavement,running on sand,1,low-intensity,1,0,1,0.8
2,183,239,4,3,running on sand,running-on-pavement,running on sand,1,low-intensity,1,0,1,0.8
2,186,16,26,6,drum solo,drums,drum solo,1,high-intensity,1,0,1,0.4
2,186,225,39,6,drum solo,drums,drum solo,1,high-intensity,1,0,1,0.4
2,189,38,48,1,scissors cutting paper,brushing-of-some-kind,scissors cutting paper,1,low-intensity,1,0,1,0.6
2,189,231,27,1,scissors cutting paper,brushing-of-some-kind,scissors cutting paper,1,low-intensity,1,0,1,0.6
2,193,23,13,3,rubbing hands,rubbing-of-hands-together-swiftly,rubbing hands,1,low-intensity,1,0,1,0.4
2,193,221,41,3,rubbing hands,rubbing-of-hands-together-swiftly,rubbing hands,1,low-intensity,1,0,1,0.4
2,195,5,6,2,zipper,zipper-,zipper,1,low-intensity,1,0,1,0.4
2,195,154,49,2,zipper,zipper-,zipper,1,low-intensity,1,0,1,0.4
2,198,41,11,7,paper tearing,tearing-off-tape,paper tearing,1,low-intensity,1,0,1,0.4
2,198,45,49,7,paper tearing,tearing-off-tape,paper tearing,1,low-intensity,1,0,1,0.4
2,206,41,40,2,coffee machine,flushing-of-toilet,coffee machine,0.5,low-intensity,0,1,1,0.6
2,206,199,32,2,coffee machine,flushing-of-toilet,nose blowing,0.5,low-intensity,0,1,1,0.6
2,208,4,27,7,sighing,someone-sighing-,sighing,1,low-intensity,1,0,1,0.6
2,208,250,26,7,sighing,someone-sighing-,sighing,1,low-intensity,1,0,1,0.6
2,209,15,22,6,traffic noises,car-driving-and-blowing-horns,traffic noises,0.5,high-intensity,1,0,1,0.4
2,209,178,22,6,traffic noises,car-driving-and-blowing-horns,car crash,0.5,high-intensity,1,0,1,0.4
2,211,5,47,3,breathing,someone-breathing-heavy,breathing,1,low-intensity,1,0,1,0.4
2,211,232,11,3,breathing,someone-breathing-heavy,breathing,1,low-intensity,1,0,1,0.4
2,212,32,43,7,inflating a balloon,blowing-a-nose,whale call,0.5,low-intensity,0,0,1,0.6
2,212,150,33,7,inflating a balloon,blowing-a-nose,inflating a balloon,0.5,low-intensity,0,0,1,0.6
2,213,6,25,2,turning a lock,wiping-away-something,liquid pouring out of a bottle,0.5,low-intensity,0,0,1,0.4
2,213,209,46,2,turning a lock,wiping-away-something,turning a lock,0.5,low-intensity,0,0,1,0.4
2,217,23,25,7,glass shattering,dishes-breaknig,glass shattering,1,high-intensity,1,0,1,0.4
2,217,197,40,7,glass shattering,dishes-breaknig,glass shattering,1,high-intensity,1,0,1,0.4
2,218,12,32,2,spray can spraying,?,spray can spraying,0.5,low-intensity,0,0,1,0.4
2,218,197,43,2,spray can spraying,?,paper cutter,0.5,low-intensity,0,0,1,0.4
2,221,23,31,4,train passing by,?,seagulls,0,high-intensity,1,0,1,0.4
2,221,201,36,4,train passing by,?,bagpipes,0,high-intensity,1,0,1,0.4
2,224,7,39,3,writing on paper,writing-,,0.666666666666667,low-intensity,1,0,1,0.6
2,224,103,20,3,writing on paper,writing-,writing on paper,0.666666666666667,low-intensity,1,0,1,0.6
2,224,154,35,3,writing on paper,writing-,writing on paper,0.666666666666667,low-intensity,1,0,1,0.6
2,226,13,17,2,truck beeping,warning-sound-of-a-bus--van-or-truck-backing-up,truck beeping,1,high-intensity,1,0,1,0.4
2,226,249,22,2,truck beeping,warning-sound-of-a-bus--van-or-truck-backing-up,truck beeping,1,high-intensity,1,0,1,0.4
2,227,26,39,6,soda pouring into a cup,pouring-of-something,soda pouring into a cup,1,low-intensity,1,0,1,0.6
2,227,200,9,6,soda pouring into a cup,pouring-of-something,soda pouring into a cup,1,low-intensity,1,0,1,0.6
2,232,6,4,2,explosion,?,knocking on door,0,high-intensity,1,0,1,0.2
2,232,247,34,2,explosion,?,velcro,0,high-intensity,1,0,1,0.2
2,236,38,45,4,crying,a-woman-crying,crying,1,high-intensity,0,1,1,0.6
2,236,249,23,4,crying,a-woman-crying,crying,1,high-intensity,0,1,1,0.6
2,243,6,33,6,opening a soda bottle,?,radar beeps,0,low-intensity,0,0,1,0.2
2,243,208,23,6,opening a soda bottle,?,clipping hair,0,low-intensity,0,0,1,0.2
2,246,32,11,1,dog barking,a-dog-barking,dog barking,1,high-intensity,0,1,1,0.4
2,246,51,14,1,dog barking,a-dog-barking,dog barking,1,high-intensity,0,1,1,0.4
2,249,16,36,6,grating food,sawing-of-something,grating food,0.5,low-intensity,0,1,1,0.8
2,249,248,1,6,grating food,sawing-of-something,shaving with electric razor,0.5,low-intensity,0,1,1,0.8
2,250,12,1,5,dice roll,rolling-of-dice,dice roll,1,low-intensity,1,0,1,0.4
2,250,154,37,5,dice roll,rolling-of-dice,dice roll,1,low-intensity,1,0,1,0.4
2,253,7,15,6,cymbol crash,cymbals,cymbol crash,1,high-intensity,1,0,1,0.6
2,253,52,26,6,cymbol crash,cymbals,cymbol crash,1,high-intensity,1,0,1,0.6
2,255,17,33,6,motorcycle revving,reving-a-mortcycle,motorcycle revving,0.5,high-intensity,1,0,1,0.6
2,255,177,11,6,motorcycle revving,reving-a-mortcycle,rattlesnake,0.5,high-intensity,1,0,1,0.6
2,256,14,20,5,water boiling,water-or-drink-being-poured,water boiling,1,low-intensity,1,0,1,0.6
2,256,178,3,5,water boiling,water-or-drink-being-poured,water boiling,1,low-intensity,1,0,1,0.6
2,257,38,38,1,chainsaw revving,reving-a-mortyclce,chainsaw revving,1,high-intensity,1,0,1,0.8
2,257,173,28,1,chainsaw revving,reving-a-mortyclce,chainsaw revving,1,high-intensity,1,0,1,0.8
2,258,10,4,7,dove cooing,owl-and-bird-sounds,dove cooing,1,low-intensity,1,0,1,0.6
2,258,189,35,7,dove cooing,owl-and-bird-sounds,dove cooing,1,low-intensity,1,0,1,0.6
2,262,34,25,2,alarm clock,an-alarm-of-some-sort,alarm clock,1,high-intensity,0,0,1,0.4
2,262,212,3,2,alarm clock,an-alarm-of-some-sort,alarm clock,1,high-intensity,0,0,1,0.4
2,265,31,45,1,peeling,?,car idling,0,low-intensity,0,0,1,0.2
2,265,206,9,1,peeling,?,castanet,0,low-intensity,0,0,1,0.2
2,267,1,5,2,windup toy,?,windup toy,1,low-intensity,1,0,1,0.2
2,267,234,14,2,windup toy,?,windup toy,1,low-intensity,1,0,1,0.2
2,269,21,16,4,oldfashioned dialer,a-manual-calculator,window blinds,0.5,low-intensity,1,0,1,0.4
2,269,246,19,4,oldfashioned dialer,a-manual-calculator,oldfashioned dialer,0.5,low-intensity,1,0,1,0.4
2,272,5,29,2,writing on a whiteboard,an-eraser,tooth brushing,0.5,low-intensity,1,0,1,0.4
2,272,150,6,2,writing on a whiteboard,an-eraser,writing on a whiteboard,0.5,low-intensity,1,0,1,0.4
2,273,24,21,7,witch cackle,laughing-from-a-joke-house,witch cackle,0.5,high-intensity,1,0,1,0.4
2,273,236,28,7,witch cackle,laughing-from-a-joke-house,door creaking,0.5,high-intensity,1,0,1,0.4
2,277,1,39,5,vacuum,a-vaccum-cleaner,vacuum,1,high-intensity,1,1,1,0.4
2,277,234,19,5,vacuum,a-vaccum-cleaner,vacuum,1,high-intensity,1,1,1,0.4
2,280,31,41,2,car deccelerating,police-sirens,clarinet,0.5,low-intensity,1,0,1,1
2,280,166,2,2,car deccelerating,police-sirens,car deccelerating,0.5,low-intensity,1,0,1,1
2,284,36,42,1,wing flapping,horses,wing flapping,1,low-intensity,0,0,1,0.6
2,284,218,10,1,wing flapping,horses,wing flapping,1,low-intensity,0,0,1,0.6
2,286,6,17,2,coloring,pencil-eraser,coloring,1,low-intensity,0,0,1,0.4
2,286,43,21,2,coloring,pencil-eraser,coloring,1,low-intensity,0,0,1,0.4
2,291,40,28,2,camera turning on,taking-a-picture-,camera turning on,0.5,low-intensity,1,0,1,0.4
2,291,182,19,2,camera turning on,taking-a-picture-,horse neighing,0.5,low-intensity,1,0,1,0.4
2,292,24,19,6,race car,racing-cars,motorcycle revving,0.5,high-intensity,1,0,1,0.6
2,292,179,14,6,race car,racing-cars,race car,0.5,high-intensity,1,0,1,0.6
2,295,15,14,1,velcro,?,flag,0.5,low-intensity,1,0,1,0.2
2,295,151,40,1,velcro,?,velcro,0.5,low-intensity,1,0,1,0.2
2,298,3,36,7,scream,screaming,scream,0.5,high-intensity,0,0,1,0.4
2,298,143,46,7,scream,screaming,shouting,0.5,high-intensity,0,0,1,0.4
2,299,41,29,4,slicing bread,sawing-of-something,slicing bread,1,low-intensity,0,1,1,0.8
2,299,142,49,4,slicing bread,sawing-of-something,slicing bread,1,low-intensity,0,1,1,0.8
3,1,10,46,2,scissors cutting paper,eraser,scissors cutting paper,1,low-intensity,1,0,1,0
3,1,164,38,2,scissors cutting paper,eraser,scissors cutting paper,1,low-intensity,1,0,1,0
3,2,40,9,7,opening a soda bottle,opening-pop-can,opening a soda bottle,1,low-intensity,0,0,1,0.4
3,2,183,3,7,opening a soda bottle,opening-pop-can,opening a soda bottle,1,low-intensity,0,0,1,0.4
3,4,25,12,7,school hallway,people-talking-in-a-room,scream,0.5,high-intensity,1,0,1,0.2
3,4,228,12,7,school hallway,people-talking-in-a-room,school hallway,0.5,high-intensity,1,0,1,0.2
3,7,38,34,6,tree falling,rain/thunder-storm,glass shattering,0,high-intensity,1,0,1,0.8
3,7,178,50,6,tree falling,rain/thunder-storm,salt shaker,0,high-intensity,1,0,1,0.8
3,10,25,5,4,rubbing hands,sandpaper,glass shattering,0.5,low-intensity,1,0,1,0.6
3,10,220,38,4,rubbing hands,sandpaper,rubbing hands,0.5,low-intensity,1,0,1,0.6
3,11,39,21,4,stream,boiling-water,stream,0.5,low-intensity,1,1,1,0.4
3,11,239,41,4,stream,boiling-water,liquid pouring out of a bottle,0.5,low-intensity,1,1,1,0.4
3,13,23,23,2,gunshots,gun-shots,gunshots,1,high-intensity,1,0,1,0.4
3,13,53,45,2,gunshots,gun-shots,gunshots,1,high-intensity,1,0,1,0.4
3,13,245,34,2,gunshots,gun-shots,gunshots,1,high-intensity,1,0,1,0.4
3,14,37,14,1,inflating a balloon,blank,drawer opening,0,low-intensity,0,0,1,0.2
3,14,187,5,1,inflating a balloon,blank,peeling,0,low-intensity,0,0,1,0.2
3,15,38,9,7,race car,race-car,race car,1,high-intensity,1,0,1,0.4
3,15,239,12,7,race car,race-car,race car,1,high-intensity,1,0,1,0.4
3,17,7,38,7,grating food,machine,record scratching,0,low-intensity,0,1,1,0.8
3,17,250,20,7,grating food,machine,phone vibrating,0,low-intensity,0,1,1,0.8
3,18,9,45,3,whistle,whistle,whistle,1,high-intensity,1,0,1,0.6
3,18,250,8,3,whistle,whistle,whistle,1,high-intensity,1,0,1,0.6
3,19,14,33,2,velcro,wripping-something,velcro,1,low-intensity,1,0,1,0.6
3,19,153,20,2,velcro,wripping-something,velcro,1,low-intensity,1,0,1,0.6
3,20,25,40,5,lawn mower,car-or-airpline-going-by,lawn mower,1,high-intensity,1,0,1,1
3,20,193,38,5,lawn mower,car-or-airpline-going-by,lawn mower,1,high-intensity,1,0,1,1
3,22,30,25,5,pinball,lottery-machine,coins dropping,0.5,high-intensity,1,0,1,0.4
3,22,142,46,5,pinball,lottery-machine,pinball,0.5,high-intensity,1,0,1,0.4
3,23,39,49,2,chopping food,someone-cutting-food,chiseling,0.5,low-intensity,0,0,1,0.4
3,23,146,22,2,chopping food,someone-cutting-food,chopping food,0.5,low-intensity,0,0,1,0.4
3,24,7,25,6,shouting,man-speaking,shouting,1,high-intensity,1,0,1,0.6
3,24,204,41,6,shouting,man-speaking,shouting,1,high-intensity,1,0,1,0.6
3,26,31,9,4,drum roll,drums,drum roll,1,high-intensity,1,0,1,0.6
3,26,210,10,4,drum roll,drums,drum roll,1,high-intensity,1,0,1,0.6
3,27,12,21,5,oldfashioned dialer,lottery-machine,oldfashioned dialer,0.5,low-intensity,1,0,1,0.2
3,27,230,3,5,oldfashioned dialer,lottery-machine,popcorn popping,0.5,low-intensity,1,0,1,0.2
3,30,22,2,5,train passing by,machine,train passing by,0.5,high-intensity,1,0,1,0.4
3,30,162,28,5,train passing by,machine,paper cutter,0.5,high-intensity,1,0,1,0.4
3,34,7,20,1,coin in a vending machine,blank,jumping rope,0,low-intensity,1,0,1,0.2
3,34,51,22,1,coin in a vending machine,blank,rubbing cloth,0,low-intensity,1,0,1,0.2
3,36,20,5,4,bass drum hits,drums,bass drum hits,1,high-intensity,1,0,1,0.4
3,36,196,9,4,bass drum hits,drums,bass drum hits,1,high-intensity,1,0,1,0.4
3,38,38,32,4,fire alarm,alarm,fire alarm,1,high-intensity,1,0,1,0.2
3,38,188,37,4,fire alarm,alarm,fire alarm,1,high-intensity,1,0,1,0.2
3,42,38,39,2,thunder,rain/thunder-strom,thunder,1,high-intensity,1,0,1,0.4
3,42,45,43,2,thunder,rain/thunder-strom,thunder,1,high-intensity,1,0,1,0.4
3,47,24,12,1,paper shredder,machine,paper shredder,1,high-intensity,1,0,1,0.6
3,47,199,36,1,paper shredder,machine,paper shredder,1,high-intensity,1,0,1,0.6
3,48,41,19,1,paper tearing,tearing-something-open,paper tearing,1,low-intensity,1,0,1,0.8
3,48,196,23,1,paper tearing,tearing-something-open,paper tearing,1,low-intensity,1,0,1,0.8
3,54,2,37,3,car deccelerating,sirens,cartoon sound effects,0.5,low-intensity,1,0,1,0.6
3,54,182,26,3,car deccelerating,sirens,car deccelerating,0.5,low-intensity,1,0,1,0.6
3,55,4,48,1,witch cackle,disturbing-laughter,witch cackle,1,high-intensity,1,0,1,0.6
3,55,50,3,1,witch cackle,disturbing-laughter,witch cackle,1,high-intensity,1,0,1,0.6
3,57,17,38,7,hammering a nail,door-knocking-or-chopping-on-a-cutting-board,hammering a nail,1,high-intensity,1,0,1,0.4
3,57,165,29,7,hammering a nail,door-knocking-or-chopping-on-a-cutting-board,hammering a nail,1,high-intensity,1,0,1,0.4
3,59,11,44,2,boat horn,horn-of-a-boat/ship,boat horn,1,high-intensity,1,0,1,0.4
3,59,214,2,2,boat horn,horn-of-a-boat/ship,boat horn,1,high-intensity,1,0,1,0.4
3,61,10,1,1,drawer closing,someone-on-a-stair-way,drawer closing,0.5,low-intensity,0,0,1,0.2
3,61,151,45,1,drawer closing,someone-on-a-stair-way,ping pong,0.5,low-intensity,0,0,1,0.2
3,66,6,13,7,motorcycle revving,motocyle-engine,motorcycle revving,1,high-intensity,1,0,1,0.6
3,66,224,1,7,motorcycle revving,motocyle-engine,motorcycle revving,1,high-intensity,1,0,1,0.6
3,71,34,21,3,leather coat,tearing/opening-something,zipper,0,low-intensity,0,0,1,0.8
3,71,248,17,3,leather coat,tearing/opening-something,helicopter,0,low-intensity,0,0,1,0.8
3,76,14,23,4,lion growl,lion,lion growl,1,high-intensity,1,0,1,0.2
3,76,223,34,4,lion growl,lion,lion growl,1,high-intensity,1,0,1,0.2
3,77,17,41,3,tooth brushing,scrubbing,tooth brushing,1,low-intensity,1,0,1,0.6
3,77,213,19,3,tooth brushing,scrubbing,tooth brushing,1,low-intensity,1,0,1,0.6
3,87,1,45,6,water boiling,boiling-water,water boiling,0.5,low-intensity,1,0,1,0.4
3,87,48,13,6,water boiling,boiling-water,locker closing,0.5,low-intensity,1,0,1,0.4
3,88,31,30,5,slicing bread,sanding,record scratching,0,low-intensity,0,1,1,0.4
3,88,224,17,5,slicing bread,sanding,walking on gravel,0,low-intensity,0,1,1,0.4
3,90,27,19,6,electric drill,machine,electric drill,0.5,high-intensity,1,0,1,0
3,90,141,9,6,electric drill,machine,car idling,0.5,high-intensity,1,0,1,0
3,93,11,11,7,traffic noises,traffic,traffic noises,1,high-intensity,1,0,1,0.4
3,93,46,15,7,traffic noises,traffic,traffic noises,1,high-intensity,1,0,1,0.4
3,94,40,39,6,slot machine,lottery-machine,slot machine,0.5,high-intensity,1,0,1,0.4
3,94,157,41,6,slot machine,lottery-machine,crumpling paper,0.5,high-intensity,1,0,1,0.4
3,95,7,50,6,car crash,blank,swimming,0,high-intensity,1,0,1,0
3,95,183,1,6,car crash,blank,alarm clock,0,high-intensity,1,0,1,0
3,101,30,6,3,windup toy,winding-up-a-machine,windup toy,1,low-intensity,1,0,1,0.8
3,101,213,3,3,windup toy,winding-up-a-machine,windup toy,1,low-intensity,1,0,1,0.8
3,103,25,19,2,hammering metal,tapping,morse code,0.5,high-intensity,0,0,1,0.4
3,103,215,11,2,hammering metal,tapping,hammering metal,0.5,high-intensity,0,0,1,0.4
3,104,5,45,3,spray can spraying,blank,electric drill,0,low-intensity,0,0,1,0
3,104,221,2,3,spray can spraying,blank,violin,0,low-intensity,0,0,1,0
3,105,41,27,1,dove cooing,night-owl,dove cooing,1,low-intensity,1,0,1,0.6
3,105,154,31,1,dove cooing,night-owl,dove cooing,1,low-intensity,1,0,1,0.6
3,110,17,39,3,match lighting,zipper,leather coat,0,low-intensity,0,0,1,0.6
3,110,52,47,3,match lighting,zipper,opening a letter,0,low-intensity,0,0,1,0.6
3,113,35,5,6,crowd laughing,laughter,crowd laughing,1,high-intensity,0,0,1,0.4
3,113,237,19,6,crowd laughing,laughter,crowd laughing,1,high-intensity,0,0,1,0.4
3,115,8,9,3,turning a lock,sandpaper,lawn mower,0,low-intensity,0,0,1,0.6
3,115,198,49,3,turning a lock,sandpaper,paper shredder,0,low-intensity,0,0,1,0.6
3,117,12,17,1,car idling,i-didnt-hear-anything?,velcro,0.333333333333333,low-intensity,1,1,1,0.4
3,117,53,42,1,car idling,i-didnt-hear-anything?,writing on a whiteboard,0.333333333333333,low-intensity,1,1,1,0.4
3,117,209,50,1,car idling,i-didnt-hear-anything?,car idling,0.333333333333333,low-intensity,1,1,1,0.4
3,123,19,26,1,glass shattering,sitting-on-a-bed,bathwater,0,high-intensity,1,0,1,0.2
3,123,246,13,1,glass shattering,sitting-on-a-bed,flag,0,high-intensity,1,0,1,0.2
3,124,15,26,3,paper cutter,machine,coin in a vending machine,0.5,low-intensity,0,0,1,0.6
3,124,210,33,3,paper cutter,machine,paper cutter,0.5,low-intensity,0,0,1,0.6
3,128,21,27,2,flag,blank,walking with heels,0,low-intensity,0,0,1,0.2
3,128,233,34,2,flag,blank,drinking,0,low-intensity,0,0,1,0.2
3,129,40,22,4,running on sand,footsteps,walking with heels,0.5,low-intensity,1,0,1,0.4
3,129,193,12,4,running on sand,footsteps,running on sand,0.5,low-intensity,1,0,1,0.4
3,130,24,3,4,writing on paper,sanding,writing on paper,0.5,low-intensity,1,0,1,0.6
3,130,206,32,4,writing on paper,sanding,cicadas,0.5,low-intensity,1,0,1,0.6
3,133,6,42,4,breathing,someone-gasping-for-air/deep-breaths,breathing,0.5,low-intensity,1,0,1,0.4
3,133,48,20,4,breathing,someone-gasping-for-air/deep-breaths,rocking chair,0.5,low-intensity,1,0,1,0.4
3,141,4,1,5,dentist drill,that-sound-from-the-thing-the-dentist-uses?-a-drill?,dentist drill,1,high-intensity,1,1,1,0.6
3,141,194,6,5,dentist drill,that-sound-from-the-thing-the-dentist-uses?-a-drill?,dentist drill,1,high-intensity,1,1,1,0.6
3,143,40,23,4,hand saw,bed-springs,hand saw,0.5,high-intensity,1,0,1,0.2
3,143,251,31,4,hand saw,bed-springs,jumping rope,0.5,high-intensity,1,0,1,0.2
3,144,12,36,3,crowd noise,many-voices,crowd noise,1,high-intensity,0,0,1,0.4
3,144,46,14,3,crowd noise,many-voices,crowd noise,1,high-intensity,0,0,1,0.4
3,150,29,8,5,noisemaker,kid/dog-squeeze-toy,noisemaker,1,high-intensity,1,0,1,0.2
3,150,232,24,5,noisemaker,kid/dog-squeeze-toy,noisemaker,1,high-intensity,1,0,1,0.2
3,151,39,1,3,coloring,erasing-,tooth brushing,0.5,low-intensity,0,0,1,0.6
3,151,223,5,3,coloring,erasing-,coloring,0.5,low-intensity,0,0,1,0.6
3,152,34,20,4,fireworks,car-driving-buy,car alarm,0,high-intensity,1,0,1,0.2
3,152,45,36,4,fireworks,car-driving-buy,balloon deflating,0,high-intensity,1,0,1,0.2
3,157,8,41,1,bowling,blank,inflating a balloon,0,high-intensity,1,0,1,0
3,157,199,40,1,bowling,blank,,0,high-intensity,1,0,1,0
3,160,29,11,6,bagpipes,bag-pipes,bagpipes,1,high-intensity,0,0,1,0.4
3,160,179,16,6,bagpipes,bag-pipes,bagpipes,1,high-intensity,0,0,1,0.4
3,163,15,6,5,shuffling,opening-a-container,leather coat,0.5,low-intensity,1,0,1,0.4
3,163,186,32,5,shuffling,opening-a-container,shuffling,0.5,low-intensity,1,0,1,0.4
3,177,31,43,3,camera turning on,camera,camera turning on,1,low-intensity,1,0,1,0.2
3,177,213,47,3,camera turning on,camera,camera turning on,1,low-intensity,1,0,1,0.2
3,180,1,35,4,phone vibrating,phone-on-vibrator,phone vibrating,1,low-intensity,1,0,1,0.6
3,180,156,39,4,phone vibrating,phone-on-vibrator,phone vibrating,1,low-intensity,1,0,1,0.6
3,186,26,1,2,newspaper page turning,fliping-a-piece-of-paper/turning-a-page,newspaper page turning,0.5,low-intensity,1,0,1,0.2
3,186,48,47,2,newspaper page turning,fliping-a-piece-of-paper/turning-a-page,rain,0.5,low-intensity,1,0,1,0.2
3,187,24,48,5,tap dancing,pinball,whistle,0,high-intensity,1,0,1,0.4
3,187,235,42,5,tap dancing,pinball,fax,0,high-intensity,1,0,1,0.4
3,188,9,21,6,vacuum,vacume-cleaner,vacuum,1,high-intensity,1,1,1,0.6
3,188,227,34,6,vacuum,vacume-cleaner,vacuum,1,high-intensity,1,1,1,0.6
3,190,34,39,3,truck beeping,ER-machines-in-a-hospital,heart monitor,0.5,high-intensity,1,0,1,0.2
3,190,156,44,3,truck beeping,ER-machines-in-a-hospital,truck beeping,0.5,high-intensity,1,0,1,0.2
3,195,34,17,2,chainsaw revving,starting-the-lawn-mower,chainsaw revving,1,high-intensity,1,0,1,0.4
3,195,52,42,2,chainsaw revving,starting-the-lawn-mower,chainsaw revving,1,high-intensity,1,0,1,0.4
3,196,1,26,5,crying,female-crying,crying,1,high-intensity,0,1,1,0.6
3,196,43,40,5,crying,female-crying,crying,1,high-intensity,0,1,1,0.6
3,198,20,4,2,typing,typing,typing,1,low-intensity,1,1,1,0.6
3,198,246,48,2,typing,typing,typing,1,low-intensity,1,1,1,0.6
3,199,42,13,5,humming,male-voice-humming-,humming,1,low-intensity,1,0,1,0.6
3,199,231,25,5,humming,male-voice-humming-,humming,1,low-intensity,1,0,1,0.6
3,205,37,44,2,peeling,chopping,slicing bread,0,low-intensity,0,0,1,0.8
